Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,WnvPresent,Tmax_x,Tmin_x,Tavg_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y,day,month,year
1,13,88,116,41.678618,-87.559308,5,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,13,54,120,41.740641,-87.546587,5,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,13,54,120,41.740641,-87.546587,5,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,37,4,121,41.680946,-87.535198,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,37,4,121,41.680946,-87.535198,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,24,1,89,41.704572,-87.565666,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,10,62,84,41.750498,-87.605294,5,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,58,40,21,41.984809,-87.728492,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,58,40,21,41.984809,-87.728492,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,10,132,147,41.974689,-87.890615,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,10,132,147,41.974689,-87.890615,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,10,132,147,41.974689,-87.890615,9,1,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,10,132,147,41.974689,-87.890615,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,10,132,147,41.974689,-87.890615,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,10,132,147,41.974689,-87.890615,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,10,132,147,41.974689,-87.890615,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,10,132,147,41.974689,-87.890615,9,1,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
1,10,132,147,41.974689,-87.890615,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,10,131,148,41.957799,-87.930995,5,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,10,131,148,41.957799,-87.930995,5,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,10,131,148,41.957799,-87.930995,5,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,10,131,148,41.957799,-87.930995,5,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
1,10,131,148,41.957799,-87.930995,5,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,48,129,130,41.925198,-87.746381,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,51,34,131,41.973845,-87.805059,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,51,34,131,41.973845,-87.805059,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,65,9,135,41.728495,-87.600963,5,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,17,113,132,41.947227,-87.671457,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,90,122,134,41.793818,-87.654234,5,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,13,26,138,41.904194,-87.756155,9,1,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,13,26,138,41.904194,-87.756155,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,51,108,27,41.763733,-87.742302,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,51,108,27,41.763733,-87.742302,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,58,42,139,41.98728,-87.666066,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,17,12,140,41.912563,-87.668055,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,71,21,141,42.009876,-87.807277,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,71,21,141,42.009876,-87.807277,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
1,71,21,141,42.009876,-87.807277,9,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,42,106,143,41.776428,-87.627096,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
6,42,106,143,41.776428,-87.627096,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,62,31,144,41.994679,-87.770899,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,62,31,144,41.994679,-87.770899,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,29,110,145,41.738903,-87.695443,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,34,109,146,41.753391,-87.707394,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
3,34,109,146,41.753391,-87.707394,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
6,34,109,146,41.753391,-87.707394,8,0,86,64,75,59,65,0,10,0.0,29.18,29.91,10.5,23,10.9,86,64,75,59,65,0,10,0.0,29.24,29.9,9.2,23,9.3,12,9,2011
2,41,36,1,41.95469,-87.800991,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,25,123,35,41.891118,-87.654491,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,25,123,35,41.891118,-87.654491,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,11,134,37,41.867108,-87.654224,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,11,134,37,41.867108,-87.654224,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,11,117,38,41.896282,-87.655232,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,11,117,38,41.896282,-87.655232,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,22,18,41,41.921965,-87.632085,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,17,112,77,41.720848,-87.666014,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,17,112,77,41.720848,-87.666014,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,36,39,11,41.944869,-87.832763,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,36,39,11,41.944869,-87.832763,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,58,48,22,41.986921,-87.689778,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,58,48,22,41.986921,-87.689778,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,50,58,24,41.801498,-87.763416,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,50,58,24,41.801498,-87.763416,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,14,22,25,41.906638,-87.701431,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,14,22,25,41.906638,-87.701431,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,11,50,71,41.868077,-87.666901,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,42,98,92,41.662014,-87.724608,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,43,13,98,41.878114,-87.629798,3,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,28,20,100,41.932094,-87.700117,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,70,0,104,41.916265,-87.800515,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,70,0,104,41.916265,-87.800515,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,25,77,105,41.846075,-87.716277,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,25,77,105,41.846075,-87.716277,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,35,96,111,41.682587,-87.707973,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,37,23,123,41.948167,-87.730698,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,46,33,4,41.964242,-87.757639,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,70,35,9,42.008314,-87.777921,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,61,28,12,41.991429,-87.747113,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,30,99,32,41.857402,-87.694991,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,11,55,36,41.868142,-87.696269,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,11,55,36,41.868142,-87.696269,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,11,55,36,41.868142,-87.696269,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,61,121,13,41.923738,-87.785288,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,61,121,13,41.923738,-87.785288,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,61,121,13,41.923738,-87.785288,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,10,19,23,41.89923,-87.716788,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,10,19,23,41.89923,-87.716788,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,10,19,23,41.89923,-87.716788,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
5,10,19,23,41.89923,-87.716788,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,60,130,17,41.960616,-87.777189,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
5,60,130,17,41.960616,-87.777189,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,22,102,44,41.801179,-87.679447,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,35,102,45,41.800737,-87.71188,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,52,104,47,41.778297,-87.752411,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,52,104,47,41.778297,-87.752411,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,52,104,47,41.778297,-87.752411,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,67,69,49,41.77166,-87.703047,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,67,69,49,41.77166,-87.703047,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,22,107,51,41.768388,-87.678649,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,39,50,56,41.822536,-87.666343,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,39,50,56,41.822536,-87.666343,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,71,84,61,41.766202,-87.562889,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,77,66,62,41.754676,-87.612922,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,77,66,62,41.754676,-87.612922,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,40,63,63,41.821582,-87.627796,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,50,89,64,41.803423,-87.642984,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,79,59,65,41.754292,-87.590773,9,1,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,52,71,87,41.798697,-87.736812,8,1,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,52,71,87,41.798697,-87.736812,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,52,71,87,41.798697,-87.736812,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,37,82,46,41.82561,-87.726549,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,37,82,46,41.82561,-87.726549,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
5,37,82,46,41.82561,-87.726549,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,12,64,88,41.673408,-87.599862,5,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,12,64,88,41.673408,-87.599862,5,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,10,86,93,41.726465,-87.585413,5,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,10,86,93,41.726465,-87.585413,5,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,10,86,93,41.726465,-87.585413,5,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,13,88,116,41.678618,-87.559308,5,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,13,88,116,41.678618,-87.559308,5,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
5,13,54,120,41.740641,-87.546587,5,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,24,1,89,41.704572,-87.565666,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,89,78,82,41.733643,-87.55551,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,58,40,21,41.984809,-87.728492,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,58,40,21,41.984809,-87.728492,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,40,5,129,41.659112,-87.538693,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,40,5,129,41.659112,-87.538693,8,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,10,132,147,41.974689,-87.890615,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,10,132,147,41.974689,-87.890615,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,10,132,147,41.974689,-87.890615,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
2,10,132,147,41.974689,-87.890615,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
3,10,132,147,41.974689,-87.890615,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,10,132,147,41.974689,-87.890615,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,10,132,147,41.974689,-87.890615,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
1,10,132,147,41.974689,-87.890615,9,0,58,46,52,40,47,13,0,0.0,29.59,30.33,1.4,8,3.3,59,48,54,38,47,11,0,0.0,29.65,30.33,2.6,13,3.7,16,9,2011
