Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,DewPoint_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,day,month,year,Tmax_x_bin_bin2,Tmax_x_bin_bin3,Tmax_x_bin_bin4,Tmax_x_bin_bin5,Tmax_x_bin_bin6,Tmax_x_bin_bin7,Tmax_x_bin_bin8,Tmax_x_bin_bin9,Tmax_x_bin_bin10,Tmax_x_bin_bin11,Tmax_x_bin_bin12,Tmax_x_bin_bin13,Tmax_x_bin_bin14,Tavg_x_bin_bin2,Tavg_x_bin_bin3,Tavg_x_bin_bin4,Tavg_x_bin_bin5,Tavg_x_bin_bin6,Tavg_x_bin_bin7,Tavg_x_bin_bin8,Tavg_x_bin_bin9,Tavg_x_bin_bin10,Tavg_x_bin_bin11,Tavg_x_bin_bin12,Tavg_x_bin_bin13,Tavg_x_bin_bin14,Tmin_x_bin_bin2,Tmin_x_bin_bin3,Tmin_x_bin_bin4,Tmin_x_bin_bin5,Tmin_x_bin_bin6,Tmin_x_bin_bin7,Tmin_x_bin_bin8,Tmin_x_bin_bin9,Tmin_x_bin_bin10,Tmin_x_bin_bin11,Tmin_x_bin_bin12,Tmin_x_bin_bin13,Tmin_x_bin_bin14,WetBulb_x_bin_bin2,WetBulb_x_bin_bin3,WetBulb_x_bin_bin4,WetBulb_x_bin_bin5,WetBulb_x_bin_bin6,WetBulb_x_bin_bin7,WetBulb_x_bin_bin8,WetBulb_x_bin_bin9,WetBulb_x_bin_bin10,WetBulb_x_bin_bin11,WetBulb_x_bin_bin12,WetBulb_x_bin_bin13,WetBulb_x_bin_bin14
2,30,99,32,41.857402,-87.694991,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,11,55,36,41.868142,-87.696269,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,11,55,36,41.868142,-87.696269,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,61,121,13,41.923738,-87.785288,1,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,61,121,13,41.923738,-87.785288,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,12,125,18,42.010412,-87.66214,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,19,23,41.89923,-87.716788,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,19,23,41.89923,-87.716788,1,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,19,23,41.89923,-87.716788,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,19,23,41.89923,-87.716788,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,19,23,41.89923,-87.716788,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,19,23,41.89923,-87.716788,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,19,23,41.89923,-87.716788,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,60,130,17,41.960616,-87.777189,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,60,130,17,41.960616,-87.777189,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,33,93,79,41.704336,-87.703736,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,33,93,79,41.704336,-87.703736,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,17,40,30,41.911824,-87.726737,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,22,102,44,41.801179,-87.679447,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,22,102,44,41.801179,-87.679447,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,35,102,45,41.800737,-87.71188,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,52,104,47,41.778297,-87.752411,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,67,69,49,41.77166,-87.703047,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,67,69,49,41.77166,-87.703047,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,22,107,51,41.768388,-87.678649,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,22,107,51,41.768388,-87.678649,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,8,55,41.773215,-87.60088,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,8,55,41.773215,-87.60088,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,39,50,56,41.822536,-87.666343,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,64,86,59,41.778748,-87.586427,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,71,84,61,41.766202,-87.562889,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,77,66,62,41.754676,-87.612922,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,77,66,62,41.754676,-87.612922,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,50,89,64,41.803423,-87.642984,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,50,89,64,41.803423,-87.642984,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,79,59,65,41.754292,-87.590773,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,79,59,65,41.754292,-87.590773,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,79,59,65,41.754292,-87.590773,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,52,71,87,41.798697,-87.736812,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,52,71,87,41.798697,-87.736812,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,37,82,46,41.82561,-87.726549,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,37,82,46,41.82561,-87.726549,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,12,64,88,41.673408,-87.599862,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,12,64,88,41.673408,-87.599862,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,12,64,88,41.673408,-87.599862,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,86,93,41.726465,-87.585413,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,86,93,41.726465,-87.585413,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,13,54,120,41.740641,-87.546587,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,13,54,120,41.740641,-87.546587,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,37,4,121,41.680946,-87.535198,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,37,4,121,41.680946,-87.535198,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,37,4,121,41.680946,-87.535198,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,24,1,89,41.704572,-87.565666,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,24,1,89,41.704572,-87.565666,1,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,89,78,82,41.733643,-87.55551,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,89,78,82,41.733643,-87.55551,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,62,84,41.750498,-87.605294,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,62,84,41.750498,-87.605294,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,58,40,21,41.984809,-87.728492,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,58,40,21,41.984809,-87.728492,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,58,40,21,41.984809,-87.728492,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,40,5,129,41.659112,-87.538693,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,40,5,129,41.659112,-87.538693,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,40,5,129,41.659112,-87.538693,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,40,5,129,41.659112,-87.538693,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,91,127,10,41.992478,-87.862995,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,132,147,41.974689,-87.890615,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,132,147,41.974689,-87.890615,1,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,132,147,41.974689,-87.890615,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,132,147,41.974689,-87.890615,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,132,147,41.974689,-87.890615,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,132,147,41.974689,-87.890615,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,132,147,41.974689,-87.890615,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,132,147,41.974689,-87.890615,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,132,147,41.974689,-87.890615,1,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,132,147,41.974689,-87.890615,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,132,147,41.974689,-87.890615,1,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,132,147,41.974689,-87.890615,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,132,147,41.974689,-87.890615,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,10,132,147,41.974689,-87.890615,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,131,148,41.957799,-87.930995,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,48,129,130,41.925198,-87.746381,0,70,0,19,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
